Lat,Lon,COOP#,ID State,State,City/Station Name,County,Elev,snow_fall,42006,42007,42008,42009,42010,42011,42012,42013,42014,42015,42016,42017,42018,42019,42020,42021,42022,42023,42024,42025,42026,42027,42028,42029,42030,42031,42032,42033,42034,42035,ignore,id
41.31,-86.63,124657,KNXI3    IN,IN,KNOX WWTP,STARKE,690,0,0,0,0,0,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,0,0,0,0,18149,18149
41.64,-84.99,120200,ANQI3    IN,IN,ANGOLA,STEUBEN,1010,0,0,0,0,0.4,2.1,0,0,2.1,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18151,18151
39.24,-87.39,122814,IN,IN,FARMERSBURG TV-2,SULLIVAN,550,0,0,0,0.1,0.5,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18153,18153
40.4,-86.88,124711,IN,IN,LAFAYETTE,TIPPECANOE,522,0,0,-9999,0,0.2,5.1,0,-9999,-9999,-9999,-9999,0.2,0.4,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999,18157,18157
38.04,-87.52,122738,EVV      IN,IN,EVANSVILLE REGIONAL AP,VANDERBURGH,400,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,18163,18163
40.07,-87.51,126830,PYVI3    IN,IN,PERRYSVILLE 4 WNW,VERMILLION,634,0,0,0,0,0.2,3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18165,18165
40.81,-85.15,120830,BLFI3    IN,IN,BLUFFTON 6N,WELLS,845,0,0,0,0,0.3,2.5,0,0.3,0.3,0,0,2.1,0.6,-9999,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,18179,18179
37.28,-98.55,145175,P28      KS,KS,MEDICINE LODGE 1E,BARBER,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,20007,20007
39.56,-97.67,141761,KS,KS,CONCORDIA 1 W,CLOUD,1482,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20029,20029
38.87,-99.32,143523,HAYK1    KS,KS,HAYS,ELLIS,1990,0,0,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,0,0,-9999,-9999,0,0,-9999,-9999,0,0,0,0,0,-9999,0,0,0,20051,20051
37.99,-100.81,142980,GESK1    KS,KS,GARDEN CITY EXP STA,FINNEY,2868,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20055,20055
37.83,-99.65,140676,BLFK1    KS,KS,BELLEFONT 3S,FORD,2375,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17053,17053
39.11,-100.46,143185,GRFK1    KS,KS,GRAINFIELD,GOVE,2800,0,0,0,1.4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20063,20063
37.81,-100.35,141522,CIMK1    KS,KS,CIMARRON,GRAY,2690,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20069,20069
37.44,-100.98,147922,SUBK1    KS,KS,SUBLETTE 7WSW,HASKELL,2949,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,20081,20081
39.66,-98.35,143997,IONK1    KS,KS,IONIA,JEWELL,1580,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0,0,0,0,0,0,0,1.2,20089,20089
38.6,-100.62,143554,HEAK1    KS,KS,HEALY,LANE,2850,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,20101,20101
38.29,-97.91,148950,WNDK1    KS,KS,WINDOM 7S,MCPHERSON,1550,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20113,20113
37.01,-101.89,142432,EKHK1    KS,KS,ELKHART,MORTON,3599,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20129,20129
37.58,-95.24,142582,ERIK1    KS,KS,ERIE 1N,NEOSHO,900,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20133,20133
38.45,-99.91,145692,NESK1    KS,KS,NESS CITY,NESS,2250,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20135,20135
39.67,-99.73,142086,DNSK1    KS,KS,DENSMORE 2N,NORTON,2196,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20137,20137
38.64,-95.8,146076,OSGK1    KS,KS,OSAGE CITY,OSAGE,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20139,20139
39.45,-98.97,140200,KS,KS,ALTON 2SW,OSBORNE,1710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20141,20141
39.21,-96.37,148563,KS,KS,WAMEGO 4 W,POTTAWATOMIE,1144,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20149,20149
39.8,-101.04,140439,ATDK1    KS,KS,ATWOOD,RAWLINS,2934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20153,20153
39.82,-97.64,140682,BLVK1    KS,KS,BELLEVILLE,REPUBLIC,1535,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,20157,20157
39.2,-96.58,144972,MHTK1    KS,KS,MANHATTAN,RILEY,1065,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161,20161
39.24,-99.38,146435,PLNK1    KS,KS,PLAINVILLE 4WNW,ROOKS,2083,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20163,20163
37.02,-100.93,144695,LBLK1    KS,KS,LIBERAL,SEWARD,2834,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20175,20175
39.07,-95.63,148167,TOP      KS,KS,TOPEKA ASOS,SHAWNEE,876,0,0,0.9,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20177,20177
39.37,-101.45,141029,BRWK1    KS,KS,BREWSTER 4W,SHERMAN,3437,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20181,20181
39.78,-98.78,147542,SMCK1    KS,KS,SMITH CTR,SMITH,1780,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20183,20183
37.43,-97.39,146305,PECK1    KS,KS,PECK  2 S,SUMNER,1227,0,-9999,-9999,1.4,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20191,20191
39.28,-100.84,145355,MNGK1    KS,KS,MINGO 6E,THOMAS,3025,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,13275,13275
38.91,-101.59,148535,WLLK1    KS,KS,WALLACE,WALLACE,3260,0,0,0,0.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20199,20199
39.06,-94.9,140957,BNRK1    KS,KS,BONNER SPRINGS,WYANDOTTE,830,0,0,0,1,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20209,20209
37.59,-83.31,154202,JKL      KY,KY,JACKSON WSO,BREATHITT,1365,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.5,0,0.2,0,0,0,0.3,0,21025,21025
37.79,-86.23,151810,KY,KY,CORNERS,BRECKINRIDGE,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,-9999,0,0,0,2,0,0,0.2,0,0,0,0,21027,21027
36.61,-88.31,155694,KY,KY,MURRAY,CALLOWAY,527,0,-9999,0,0,0,0,0,-9999,0,0,0,0,0,0,0.2,-9999,0,0,0,0,0,-9999,1,0,0,0,0,0,0,0,0,21035,21035
38.22,-83.14,153230,KY,KY,GIMLET 9N,ELLIOTT,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21063,21063
37.83,-84.03,151895,KY,KY,CRESSY,ESTILL,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0.3,-9999,0,0,0,0,21065,21065
38.45,-83.74,152903,FLEK2    KY,KY,FLEMINGSBURG 2 N,FLEMING,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.1,0,0,0,0,21069,21069
36.86,-83.33,150450,BXTK2    KY,KY,BAXTER,HARLAN,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21095,21095
37.09,-82.99,157431,SKLK2    KY,KY,SKYLINE 1 SE,LETCHER,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,0,21133,21133
37.06,-88.77,156110,PAH      KY,KY,PADUCAH BARKLEY AP,MCCRACKEN,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21145,21145
37.96,-86.12,150955,KY,KY,BRANDENBURG,MEADE,615,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,0,-9999,-9999,-9999,-9999,20119,20119
37.02,-85.7,154449,KY,KY,KNOB LICK 4S,METCALFE,1020,0,0,0,0,0,0,0,0,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,0,1,0,0,-9999,-9999,-9999,0,0,21169,21169
37.36,-83.77,150860,ICYK2    KY,KY,BOONEVILLE 12SW,OWSLEY,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0.5,0,0,0,0,21189,21189
37.86,-83.92,151576,CYCK2    KY,KY,CLAY CITY 1 WNW,POWELL,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,21197,21197
37.35,-84.34,155648,KY,KY,MT VERNON,ROCKCASTLE,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0,0,0,0,21203,21203
38.12,-83.53,152791,KY,KY,CAVE RUN  LAKE,ROWAN,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.3,0,0,0,0,21205,21205
37.01,-85.06,154208,KY,KY,JAMESTOWN WWTP,RUSSELL,890,0,0,0,0,0,0,0,0,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,01113,1113
37.74,-83.64,156890,KY,KY,ROGERS,WOLFE,1270,0,0,0,0,0,0,0,-9999,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,21237,21237
32.55,-92.92,160277,LA,LA,ARCADIA,BIENVILLE,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22013,22013
32.45,-93.84,160718,LA,LA,BENTON 5E,BOSSIER,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22015,22015
32.35,-93.86,164816,KVLL1    LA,LA,KEITHVILLE,CADDO,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22017,22017
30.12,-93.23,165078,LA,LA,LAKE CHARLES AP,CALCASIEU,9,0,-9999,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,0,0,0,0,0,-9999,-9999,-9999,0,0,0,0,0,0,0,0,22019,22019
32.17,-92.11,161979,LA,LA,COLUMBIA LOCK,CALDWELL,80,0,0,0,0,0,0,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21033,21033
30.54,-91.15,160549,LA,LA,BATON ROUGE METRO AP,EAST BATON ROUGE,64,0,0,0,0,0,0,0,0,0,0,0,-9999,0,-9999,-9999,0,0,0,0,0,0,-9999,-9999,0,0,0,0,0,0,0,0,22033,22033
31.81,-93.09,166584,LA,LA,NATCHITOCHES #2,NATCHITOCHES,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,22069,22069
32.49,-92.03,166314,NLUL1    LA,LA,MONROE DELTA CC,OUACHITA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,0,0,05103,5103
31.39,-92.72,161232,LA,LA,BOYCE 3 WNW,RAPIDES,110,0,0,0,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,0,0,0,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,22079,22079
31.51,-93.62,165896,LA,LA,MANY 9 WSW,SABINE,286,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,22085,22085
41.66,-69.96,191386,MA,MA,CHATHAM,BARNSTABLE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.5,9.6,0,0,1.3,25001,25001
41.99,-71.17,195984,MA,MA,NORTON WEST,BRISTOL,95,0,0,-9999,-9999,-9999,0,-9999,0,0,0.98,0,0,0,0,0,0,0,0,0,-9999,-9999,0,0,2.7,1.1,0,13,7,0,0,0.2,25005,25005
41.39,-70.52,192501,MA,MA,EDGARTOWN,DUKES,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0,0,0,0,0,0,0.2,-9999,16,4,0,0,0.5,25007,25007
42.59,-70.84,190593,MA,MA,BEVERLY,ESSEX,65,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,5.3,19,0,0,0.7,25009,25009
42.09,-72.8,199193,MA,MA,WESTFIELD 3 SW,HAMPDEN,430,0,0,0,2,-9999,-9999,-9999,0,-9999,0,-9999,0.5,-9999,-9999,0,-9999,0,-9999,0,-9999,0,0,-9999,8,0.5,0,8,0,0,0.5,0,25013,25013
42.28,-72.35,190562,MA,MA,BELCHERTOWN,HAMPSHIRE,547,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25015,25015
42.43,-71.44,194580,MA,MA,MAYNARD 2,MIDDLESEX,205,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,0,0,0,0,0,-9999,-9999,-9999,-9999,0,0,0,0,1.5,6,0,17,16,0,0,0,09007,9007
42.21,-71.11,190736,MA,MA,BLUE HILL,NORFOLK,625,0,0,0,2.5,0,0,0.4,0.3,0,0.9,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,2.1,2.9,0,15.5,15.3,0,0.2,1.2,25021,25021
42.36,-71.01,190770,MA,MA,BOSTON,SUFFOLK,12,0,0,1.4,0,0,0.2,0,0,0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,5.1,0,2.3,22.1,0.2,0,0.7,1.3,25025,25025
42.62,-71.92,190190,ASBM3    MA,MA,ASHBURNHAM,WORCESTER,1108,0,0,0,2.5,0,0.2,0.1,-9999,0.5,2.5,0,1,0.3,0,0,0,0,0,0,0,0,0,0,1.2,4.6,0,5.5,4.5,0,0.5,0.7,24047,24047
39.17,-76.68,180465,MD,MD,BALTIMORE WASH INTL AP,ANNE ARUNDEL,156,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,1,0,0,0,0,0,24003,24003
39.68,-77.29,182906,MD,MD,EMMITSBURG 2 SE,FREDERICK,403,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,24021,24021
39.41,-79.4,186620,OLDM2    MD,MD,OAKLAND 1 SE,GARRETT,2420,0,0,0,0,0,2.4,4.5,1,-9999,0.5,0,0,0.1,0,0,0,0,0,1.7,0,0,0.5,0,0.5,0,3.5,2,0,0,1.7,3.8,24023,24023
39.47,-76.17,180015,MD,MD,ABERDEEN PHILLIPS FLD,HARFORD,57,0,0,0,0,-9999,0,2.5,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,2.5,0,0,-9999,0,1.5,0,0,0.1,0,24025,24025
38.34,-75.51,188005,MD,MD,SALISBURY FAA AP,WICOMICO,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,24045,24045
43.99,-70.06,172048,DURM1    ME,ME,DURHAM,ANDROSCOGGIN,145,0,0,0,4.1,0,0,0,0,0,0.4,0,0.5,2.3,0,0,0.4,0,0,0,0,0,0,0,0,2.7,0,3.6,20.4,0,1.5,6.5,23001,23001
46.43,-67.84,170833,ME,ME,BRIDGEWATER,AROOSTOOK,420,0,0.5,0,6,0,0,0,0.3,0.4,0,0,4,0.8,0,0,0.5,0,-9999,0,0,0,0,0,0.2,0,0,9,4,0,2.5,6,23003,23003
44.07,-70.75,170844,BRIM1    ME,ME,BRIDGTON 3 NW,CUMBERLAND,560,0,-9999,0,4.2,0,0,0,0,0,1,0,0,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,12.4,0,1.8,3.4,17035,17035
44.32,-69.8,170275,ME,ME,AUGUSTA STATE AIRPORT,KENNEBEC,351,0,0,-9999,-9999,-9999,0,0,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,-9999,0,0,0,0,-9999,-9999,0,-9999,-9999,0,-9999,-9999,23011,23011
44.65,-70.79,170217,ME,ME,ANDOVER 2,OXFORD,830,0,1,0,8,0,0,-9999,0,0,1,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,4.5,23017,23017
44.8,-68.82,170355,ME,ME,BANGOR AP,PENOBSCOT,148,0,0,1.9,4.02,0,0,0,0,0,0,0,2.4,0,0,0,1.18,0,0,0,0,0,0,0,3.5,0,0,13.31,2.4,0,5.4,5.2,23019,23019
45.19,-69.18,171975,DFXM1    ME,ME,DOVER-FOXCROFT WWTP,PISCATAQUIS,370,0,0,0,4.5,0,0,0,0.5,0,1,0,0.5,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,8,23021,23021
43.93,-69.86,170409,BTHM1    ME,ME,BATH,SAGADAHOC,25,0,0,0,5,0,0,0,0,0,0.98,0,0,3,0,0.6,0.4,0,0,0,0,0,0,0,0,4.5,0,5,17,0,1,8,23023,23023
45.66,-69.81,170814,BRAM1    ME,ME,BRASSUA DAM,SOMERSET,1069,0,0,0,4.2,0,0,0,0.3,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,8.5,0,0.8,6,23025,23025
43.24,-70.63,171131,NEDM1    ME,ME,CAPE NEDDICK,YORK,130,0,0,0,3.5,0,0,0,0,0,1.18,0,0,0.5,0,0,1,0,0,0,-9999,-9999,0,0,0,5.4,0,8.2,11.3,0,0.9,2.8,23031,23031
44.54,-83.7,203188,MI,MI,GLENNIE 2SE,ALCONA,894,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,-9999,26001,26001
45.16,-83.59,200166,ALPM4    MI,MI,ALPENA 10NW,ALPENA,740,0,0,3,-9999,2,0,1,0,-9999,0,-9999,1,0.5,0,-9999,0.6,0,-9999,-9999,0,0,0,-9999,0,-9999,0.4,0.3,0,2,3,0,26007,26007
46.55,-88.18,205406,MI,MI,MICHIGAMME 3WNW,BARAGA,1710,0.6,1.3,-9999,1.3,0.4,0,1.3,0,2,-9999,0,-9999,0,-9999,-9999,-9999,0,0.1,1.1,-9999,0,0,0,0.6,-9999,0.6,2,0,0.3,1.3,0.7,26013,26013
42.64,-85.29,203661,HASM4    MI,MI,HASTINGS,BARRY,820,1,0,0.5,0.5,2,1.3,3,-9999,6,1,-9999,2,0,0,0,0,0,0,0,0.6,1.5,0.4,0,0,0,0,0,0,0,0.6,0,26015,26015
44.53,-86.13,200758,BEUM4    MI,MI,BEULAH 7SSW,BENZIE,773,0,0.6,1.1,0.1,1.8,0.7,0,0.6,3.2,0.3,-9999,-9999,0.5,-9999,-9999,-9999,-9999,0,0.2,-9999,-9999,-9999,-9999,0.3,0,-9999,-9999,-9999,2.5,0.7,0,26019,26019
42,-86.52,207891,MI,MI,STEVENSVILLE 1SE,BERRIEN,590,0,0,0.4,0,1.5,3.3,2.1,-9999,-9999,-9999,-9999,3.6,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2,0,0,-9999,-9999,-9999,13019,13019
41.96,-84.99,201675,MI,MI,COLDWATER ST SCHOOL,BRANCH,984,0,0,0,1,0,1,-9999,3,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26023,26023
45.17,-84.91,200925,MI,MI,BOYNE FALLS,CHARLEVOIX,728,4,0,0.5,4,3,2,2,1,6,2.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,26029,26029
45.65,-84.47,201492,MI,MI,CHEBOYGAN,CHEBOYGAN,588,1.5,1.5,1.5,2,2,1,1,1,4,0,4,1.5,0,0,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,0,0,1,0,1,0,0,26031,26031
46,-83.9,202094,MI,MI,DETOUR VILLAGE,CHIPPEWA,595,2,0,0,0,1,0,0,0.1,1,0,0,1.5,0,0,0,0.3,0,0,0,-9999,0,0,0,3,0,0,-9999,0,0.1,0.5,0,26033,26033
42.76,-84.76,203306,GDLM4    MI,MI,GRAND LEDGE 1 NW,EATON,800,0,-9999,-9999,0.5,1.5,1,0,0,3,1,0,2,0,0,0,0,0,0,0,-9999,-9999,2,0,0,0,0,0,0,0,0.5,0,26045,26045
45.37,-84.98,206507,MI,MI,PETOSKEY,EMMET,599,3,5,1,1,4,3,2,3,10,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,-9999,0,0,0,1,1,0,19063,19063
43.07,-83.59,201150,MI,MI,BURTON 4N,GENESEE,757,0,-9999,-9999,0.5,0.4,-9999,1.2,0,1.6,-9999,-9999,1.8,-9999,-9999,-9999,-9999,-9999,-9999,0,0,1.2,2,-9999,-9999,-9999,-9999,-9999,-9999,0,1.2,-9999,26049,26049
43.98,-84.49,203170,GLAM4    MI,MI,GLADWIN,GLADWIN,775,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,26051,26051
46.47,-90.19,204104,IRMM4    MI,MI,IRONWOOD,GOGEBIC,1430,0.9,0,0,2.8,0.8,0,3.2,0.4,4.2,0,-9999,0.4,0.8,0.4,0.3,0.6,0,0.4,3.2,0,0,0,0,0,0,0,3.2,0,0,0,0,26053,26053
44.76,-85.64,208249,MI,MI,TRAVERSE CITY MUNSON,GRAND TRAVERSE,635,0.1,3.6,0.7,0.4,5.8,1,0.7,2,7.1,2.8,1,0.8,0.8,0,0,0,0.4,0.1,0.2,0,0,0,0,0.4,0.2,0,0,0,2.4,1.5,0,26055,26055
41.94,-84.64,203823,MI,MI,HILLSDALE,HILLSDALE,1080,0,0,0,0,1,1,1,0,1,0,0,1.8,0,0,0,0,0,0,0,0,0,-9999,0,0,0,1,0,0,0,1,0,26059,26059
47.01,-88.43,204161,MI,MI,JACOBSVILLE,HOUGHTON,650,1.5,1.4,0,0.3,1.4,0.6,4.2,1.1,1.6,2.2,0,0.6,0,-9999,0.4,0.5,0,-9999,0.6,-9999,-9999,0,0,0,-9999,-9999,1.2,0,0.2,0.6,0.4,26061,26061
43.81,-82.99,200417,BDAM4    MI,MI,BAD AXE,HURON,715,0,0,0,0.6,2.1,0.2,0.2,0,2.3,0,0,-9999,0.3,0.1,-9999,0,-9999,0,0.5,0,0,0,0,0.1,0,-9999,-9999,0,0.7,1.5,0,26063,26063
44.28,-83.5,202423,ETWM4    MI,MI,EAST TAWAS,IOSCO,586,0,0,0,5.8,0.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.1,0,26069,26069
46.06,-88.63,207812,STMM4    MI,MI,STAMBAUGH 2SSE,IRON,1450,0,0.5,0,1.5,0,0,1,0,2.5,-9999,-9999,0.2,-9999,0.3,-9999,0,-9999,0,0.5,0,-9999,0,0,0,0,0,0,0,0,1,0,26071,26071
44.73,-85.17,204257,KLKM4    MI,MI,KALKASKA,KALKASKA,1035,0,2,0,2.5,5.3,0,5.3,2,5.3,2,0,1,0,0,0,0,0,0.4,1.3,0,0,0,0,0,0,0,0,0,6.6,1,0,26079,26079
42.88,-85.52,203333,GRR      MI,MI,GERALD R FORD INTL AP,KENT,803,1.8,0,0.3,2.2,1.3,3.2,0.5,5.2,4.1,1.1,0.5,0,0,-9999,0,0,0,0,0,0.9,1.4,-9999,0,0,0,0,0,0,0.5,0,0,10001,10001
